"season","region","continent","who_full_mismatch","beth_full_mismatch","answer_full_mismatch","lbi_full_mismatch","who_epitope_mismatch","beth_epitope_mismatch","answer_epitope_mismatch","lbi_epitope_mismatch"
"2016","FR","Europe","15","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","3","1","1","3"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","15","6","6","8","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","17","3","3","9","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","17","2","2","7","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","7","7","9","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","18","3","3","9","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","17","2","2","8","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","3","1","1","3"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","18","3","3","9","3","1","1","3"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","17","2","2","8","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","FR","Europe","16","1","1","7","2","0","0","2"
"2016","FR","Europe","17","2","2","8","2","0","0","2"
"2016","FR","Europe","15","0","0","6","2","0","0","2"
"2016","HK","Asia","15","0","0","6","2","0","0","2"
"2016","HK","Asia","16","1","1","7","3","1","1","3"
"2016","HK","Asia","16","1","1","7","2","0","0","2"
"2016","HK","Asia","15","6","6","8","2","0","0","2"
"2016","HK","Asia","14","5","5","7","2","0","0","2"
"2016","HK","Asia","16","1","1","7","2","0","0","2"
"2016","HK","Asia","16","1","1","7","2","0","0","2"
"2016","HK","Asia","14","5","5","7","2","0","0","2"
"2016","HK","Asia","14","5","5","7","2","0","0","2"
"2016","HK","Asia","16","1","1","7","2","0","0","2"
"2016","HK","Asia","16","1","1","7","2","0","0","2"
"2016","HK","Asia","16","1","1","7","2","0","0","2"
"2016","HK","Asia","15","0","0","6","2","0","0","2"
"2016","HK","Asia","19","4","4","10","2","0","0","2"
"2016","HK","Asia","15","2","2","8","2","0","0","2"
"2016","HK","Asia","15","0","0","6","2","0","0","2"
"2016","HK","Asia","17","2","2","8","2","0","0","2"
"2016","HK","Asia","16","1","1","7","2","0","0","2"
"2016","HK","Asia","16","1","1","7","2","0","0","2"
"2016","HK","Asia","14","5","5","7","2","0","0","2"
"2016","HK","Asia","16","1","1","7","2","0","0","2"
"2016","HK","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","10","5","5","3","0","2","2","0"
"2016","SCP","Asia","11","4","4","2","0","2","2","0"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","6","9","9","7","0","2","2","0"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","15","5","5","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","12","9","9","7","0","2","2","0"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","15","5","5","8","2","0","0","2"
"2016","SCP","Asia","15","5","5","8","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","11","10","10","8","0","2","2","0"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","17","8","8","10","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","16","7","7","9","4","2","2","4"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","6","9","9","7","0","2","2","0"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","15","5","5","8","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","16","7","7","9","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","17","8","8","10","3","1","1","3"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","10","5","5","3","0","2","2","0"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","16","7","7","9","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","4","15","15","13","0","2","2","0"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","16","7","7","9","3","1","1","3"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","16","7","7","9","3","1","1","3"
"2016","SCP","Asia","18","4","4","10","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","16","9","9","7","0","2","2","0"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","16","7","7","9","3","1","1","3"
"2016","SCP","Asia","16","7","7","9","3","1","1","3"
"2016","SCP","Asia","16","7","7","9","3","1","1","3"
"2016","SCP","Asia","12","7","7","5","0","2","2","0"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","11","6","6","4","0","2","2","0"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","19","4","4","10","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","11","4","4","2","0","2","2","0"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","17","2","2","8","2","0","0","2"
"2016","SCP","Asia","8","11","11","9","0","2","2","0"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","6","9","9","7","0","2","2","0"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","11","4","4","2","0","2","2","0"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","17","2","2","8","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","17","2","2","8","2","0","0","2"
"2016","SCP","Asia","18","3","3","9","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","11","6","6","4","0","2","2","0"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","17","3","3","9","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","16","3","3","9","2","0","0","2"
"2016","SCP","Asia","17","2","2","8","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","11","6","6","4","0","2","2","0"
"2016","SCP","Asia","14","7","7","9","2","0","0","2"
"2016","SCP","Asia","17","2","2","8","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","17","2","2","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","17","2","2","8","3","1","1","3"
"2016","SCP","Asia","16","2","2","8","3","1","1","3"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","17","2","2","8","3","1","1","3"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","SCP","Asia","15","6","6","8","2","0","0","2"
"2016","SCP","Asia","14","5","5","7","2","0","0","2"
"2016","SCP","Asia","16","1","1","7","2","0","0","2"
"2016","SCP","Asia","15","5","5","8","2","0","0","2"
"2016","SCP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","16","9","9","5","1","3","3","1"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","14","7","7","3","1","3","3","1"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","14","7","7","3","1","3","3","1"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","15","6","6","8","2","0","0","2"
"2016","JP","Asia","18","3","3","9","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","20","12","12","14","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","18","10","10","12","2","0","0","2"
"2016","JP","Asia","18","10","10","12","2","0","0","2"
"2016","JP","Asia","18","10","10","12","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","15","1","1","6","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","14","5","5","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","14","5","5","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","15","7","7","9","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","18","9","9","11","3","1","1","3"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","16","9","9","11","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","15","6","6","8","2","0","0","2"
"2016","JP","Asia","15","6","6","8","2","0","0","2"
"2016","JP","Asia","16","7","7","9","2","0","0","2"
"2016","JP","Asia","18","3","3","9","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","16","7","7","9","2","0","0","2"
"2016","JP","Asia","14","5","5","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","8","8","10","3","1","1","3"
"2016","JP","Asia","17","8","8","10","3","1","1","3"
"2016","JP","Asia","18","4","4","10","3","1","1","3"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","17","8","8","10","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","18","3","3","9","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","14","5","5","7","2","0","0","2"
"2016","JP","Asia","14","5","5","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","16","7","7","9","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","17","10","10","6","2","4","4","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","16","7","7","9","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","19","4","4","10","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","21","6","6","12","5","3","3","5"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","19","4","4","10","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","19","4","4","10","2","0","0","2"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","16","7","7","9","3","1","1","3"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","17","8","8","10","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","14","1","1","5","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","15","2","2","6","2","0","0","2"
"2016","JP","Asia","14","1","1","5","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","19","4","4","10","3","1","1","3"
"2016","JP","Asia","15","1","1","6","2","1","1","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","16","7","7","9","2","0","0","2"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","19","4","4","10","3","1","1","3"
"2016","JP","Asia","18","3","3","9","4","2","2","4"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","19","4","4","10","3","1","1","3"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","19","4","4","10","3","1","1","3"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","19","4","4","10","3","1","1","3"
"2016","JP","Asia","20","5","5","11","3","1","1","3"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","19","4","4","10","3","1","1","3"
"2016","JP","Asia","19","4","4","10","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","17","8","8","10","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","18","3","3","9","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","19","4","4","10","3","1","1","3"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","7","7","9","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","17","8","8","10","2","0","0","2"
"2016","JP","Asia","18","3","3","9","2","0","0","2"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","16","1","1","7","3","1","1","3"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","20","5","5","11","3","1","1","3"
"2016","JP","Asia","17","8","8","10","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","16","1","1","7","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","18","3","3","9","2","0","0","2"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","19","4","4","10","2","0","0","2"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","18","3","3","9","3","1","1","3"
"2016","JP","Asia","15","0","0","6","2","0","0","2"
"2016","JP","Asia","17","2","2","8","3","1","1","3"
"2016","JP","Asia","17","2","2","8","2","0","0","2"
"2016","JP","Asia","19","4","4","10","2","0","0","2"
