"season","region","continent","who_full_mismatch","beth_full_mismatch","answer_full_mismatch","lbi_full_mismatch","who_epitope_mismatch","beth_epitope_mismatch","answer_epitope_mismatch","lbi_epitope_mismatch"
"2016","CAN","North America","16","2","0","4","4","1","0","1"
"2016","CAN","North America","17","3","1","5","5","2","1","2"
"2016","CAN","North America","17","3","1","5","5","2","1","2"
"2016","CAN","North America","16","2","0","4","4","1","0","1"
"2016","CAN","North America","18","4","2","6","6","3","2","3"
"2016","CAN","North America","20","6","4","8","6","3","2","3"
"2016","CAN","North America","17","3","1","5","4","1","0","1"
"2016","CAN","North America","16","2","0","4","4","1","0","1"
"2016","CAN","North America","18","4","2","6","6","3","2","3"
"2016","CAN","North America","17","3","1","5","4","1","0","1"
"2016","CAN","North America","17","3","1","5","4","1","0","1"
"2016","CAN","North America","16","2","0","4","4","1","0","1"
"2016","CAN","North America","17","3","1","5","4","1","0","1"
"2016","CAN","North America","18","5","3","7","5","2","1","2"
"2016","CAN","North America","17","3","1","5","5","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","14","4","6","2","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","12","2","4","0","3","0","1","0"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","12","4","6","2","2","1","2","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","4","4","4","1","2","1"
"2016","UK","Europe","18","6","8","6","3","0","1","0"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","15","5","7","3","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","14","1","3","3","3","1","2","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","18","6","8","6","3","0","1","0"
"2016","UK","Europe","16","4","2","6","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","5","7","5","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","5","7","5","3","0","1","0"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","19","7","9","7","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","6","3","2","3"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","15","5","7","3","3","0","1","0"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","5","7","5","3","0","1","0"
"2016","UK","Europe","15","5","7","3","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","19","7","9","7","3","0","1","0"
"2016","UK","Europe","17","5","7","5","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","14","1","3","3","3","1","2","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","19","7","9","7","3","0","1","0"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","19","5","3","7","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","3","1","5","4","2","1","2"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","5","7","5","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","5","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","18","6","8","6","3","0","1","0"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","19","5","3","7","5","2","1","2"
"2016","UK","Europe","16","3","1","5","4","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","5","7","5","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","3","1","5","4","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","15","1","3","3","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","12","2","4","0","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","18","6","8","6","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","12","2","4","0","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","19","5","3","7","4","1","0","1"
"2016","UK","Europe","17","4","2","6","4","1","0","1"
"2016","UK","Europe","12","2","4","0","3","0","1","0"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","18","4","2","6","5","2","1","2"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","6","8","6","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","6","6","4","1","2","1"
"2016","UK","Europe","19","7","9","7","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","18","6","8","6","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","18","4","6","6","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","5","7","5","3","0","1","0"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","6","8","6","3","0","1","0"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","19","7","9","7","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","5","7","5","3","0","1","0"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","6","8","6","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","19","5","3","7","6","3","2","3"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","5","7","5","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","19","7","6","7","4","1","1","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","6","8","6","3","0","1","0"
"2016","UK","Europe","18","6","8","6","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","17","3","1","5","5","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","17","3","5","5","3","0","1","0"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","18","4","2","6","5","2","1","2"
"2016","UK","Europe","16","2","0","4","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","18","4","2","6","4","1","0","1"
"2016","UK","Europe","17","3","1","5","4","1","0","1"
"2016","UK","Europe","19","5","3","7","5","2","1","2"
"2016","UK","Europe","18","4","2","6","5","2","1","2"
"2016","GER","Europe","17","5","7","5","3","0","1","0"
"2016","GER","Europe","15","1","3","3","3","0","1","0"
"2016","GER","Europe","14","0","2","2","3","0","1","0"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","17","3","5","5","3","0","1","0"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","15","1","3","3","3","0","1","0"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","GER","Europe","15","1","3","3","3","0","1","0"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","18","4","2","6","4","1","0","1"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","17","3","1","5","5","2","1","2"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","GER","Europe","16","3","1","5","4","2","1","2"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","17","3","1","5","5","2","1","2"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","GER","Europe","16","2","0","4","4","1","0","1"
"2016","GER","Europe","17","3","1","5","5","2","1","2"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","GER","Europe","20","6","4","8","5","2","1","2"
"2016","GER","Europe","17","3","1","5","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","18","4","2","6","4","1","0","1"
"2016","FR","Europe","18","4","2","6","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","17","3","1","5","4","1","0","1"
"2016","FR","Europe","17","3","1","5","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","17","3","1","5","5","2","1","2"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","17","5","7","5","3","0","1","0"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","17","3","1","5","4","1","0","1"
"2016","FR","Europe","15","3","1","5","4","1","0","1"
"2016","FR","Europe","17","3","1","5","5","2","1","2"
"2016","FR","Europe","17","3","1","5","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","17","3","1","5","5","2","1","2"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","3","1","5","4","1","0","1"
"2016","FR","Europe","17","3","1","5","5","2","1","2"
"2016","FR","Europe","17","5","7","5","3","0","1","0"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","17","3","1","5","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","17","5","7","5","3","0","1","0"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","17","3","1","5","4","1","0","1"
"2016","FR","Europe","17","3","1","5","5","2","1","2"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","17","3","1","5","4","1","0","1"
"2016","FR","Europe","18","4","2","6","4","1","0","1"
"2016","FR","Europe","17","3","1","5","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
"2016","FR","Europe","17","3","1","5","5","2","1","2"
"2016","FR","Europe","16","2","0","4","4","1","0","1"
